,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
126,U001,0200279964,FSA  systems,2020-04-11 10:33:29.421875000,2020.0,1930675745.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,17564.93,0-15
127,U001,0200759878,SA trust,2020-03-27 13:48:38.281250000,2020.0,1930655264.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,15741.46,
128,U001,0200735528,ASSOCIA trust,2020-04-21 19:29:29.531250000,2020.0,1930748668.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,112332.7,0-15
129,U001,0200769623,WAL-MAR associates,2020-03-12 09:31:08.398437500,2020.0,1930570576.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAH4,44515.69,
130,U001,0200759878,SA foundation,2020-05-02 03:27:42.875000000,2020.0,1930669938.0,2020-03-21 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAWP,108073.57,
131,U001,200726979,BJ'S  llc,2020-03-28 21:01:56.562500000,2020.0,1930655830.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,486.97,
132,U001,0200769623,WAL-MAR co,2020-04-05 09:31:08.398437500,2020.0,1930683783.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,10259.11,
133,U001,0200759878,SA co,2020-03-16 13:48:38.281250000,2020.0,1930611472.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,29174.72,
134,U001,0200769623,WAL-MAR llc,2020-03-20 09:31:08.398437500,2020.0,1930604956.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,9542.55,
135,U001,200706844,WINC in,2020-05-23 10:32:42.328125000,2020.0,1930870727.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,28020.38,0-15
136,U001,0200744019,TARG foundation,2020-04-09 10:46:58.046875000,2020.0,1930709719.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,49604.86,
137,CA02,140106408,WAL-M in,2020-05-09 20:04:44.750000000,2020.0,2960627937.0,2020-04-14 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-15 00:00:00.000000000,CA10,2517.375,0-15
138,U001,0200744019,TARG associates,2020-04-09 10:46:58.046875000,2020.0,1930704793.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,6900.94,
139,U001,0200739534,OK us,2020-03-19 06:13:14.906250000,2020.0,1930617232.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,94948.05,
140,U001,0200769623,WAL-MAR associates,2020-04-18 09:31:08.398437500,2020.0,1930749614.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,15431.67,
141,U001,0200794332,COST associates,2020-03-29 00:13:00.234375000,2020.0,1930647718.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAAX,14007.48,
142,U001,0200772595,SAFEW in,2020-04-19 02:30:47.015625000,2020.0,1930749337.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,95781.29,
143,U001,0200726979,BJ'S  ,2020-04-09 21:01:56.562500000,2020.0,1930716176.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,556.82,
144,U001,0200416837,DEC associates,2020-03-17 11:41:47.687500000,2020.0,1930599189.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,1100.64,
145,U001,0100030014,BASIX  in,2020-05-18 03:16:50.214843750,2020.0,1930833854.0,2020-04-28 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAD1,79959.0,0-15
146,U001,0200290370,BARGAIN  corp,2020-04-08 09:17:37.406250000,2020.0,1930689184.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,4700.8,
147,U001,0200761734,H E BUT trust,2020-05-02 06:22:31.875000000,2020.0,1930801498.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,12834.36,
148,U001,0200769623,WAL-MAR ,2020-04-26 09:31:08.398437500,2020.0,1930779417.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,12841.67,
149,U001,0200353024,DECA llc,2020-05-04 11:41:47.687500000,2020.0,1930877454.0,2020-05-08 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,8546.75,
150,U001,0200769623,WAL-MAR ,2020-05-07 09:31:08.398437500,2020.0,1930818444.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,17874.33,
151,U001,0200769623,WAL-MAR associates,2020-03-27 09:31:08.398437500,2020.0,1930637280.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,17158.02,
152,U001,0200769623,WAL-MAR llc,2020-04-14 09:31:08.398437500,2020.0,1930720133.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,45215.26,
153,U001,0200769623,WAL-MAR systems,2020-04-08 09:31:08.398437500,2020.0,1930699993.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,18882.14,
154,U001,0200759878,SA trust,2020-05-18 13:48:38.281250000,2020.0,1930872726.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,59519.99,
155,U001,0200706844,WINC us,2020-05-06 10:32:42.328125000,2020.0,1930793768.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,6140.73,0-15
156,U001,0200769623,WAL-MAR co,2020-04-15 08:30:04.312500000,2020.0,1930724280.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,62823.52,
157,U001,0200418007,AM foundation,2020-05-18 14:45:21.628906250,2020.0,1930847016.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,4929.8,
158,CA02,0140105686,SYSC llc,2020-04-27 00:22:25.765625000,2020.0,2960627264.0,2020-04-08 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,CA10,5863.732,0-15
159,U001,200769623,WAL-MAR corporation,2020-04-06 09:31:08.398437500,2020.0,1930685472.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,28814.14,
160,U001,0200769623,WAL-MAR corporation,2020-03-29 09:31:08.398437500,2020.0,1930654068.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,1451.69,
161,U001,0200769623,WAL-MAR corporation,2020-04-25 09:31:08.398437500,2020.0,1930777578.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,35485.35,
162,U001,200759878,SA corporation,2020-05-17 13:48:38.281250000,2020.0,1930859087.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,31785.38,
163,U001,200772670,ASSOCIAT corp,2020-05-17 12:54:23.593750000,2020.0,1930854547.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAU5,26001.12,
164,U001,0200768357,MARC systems,2020-04-07 15:47:01.593750000,2020.0,1930686196.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,83331.17,0-15
165,U001,0200769623,WAL-MAR trust,2020-05-21 09:31:08.398437500,2020.0,1930862638.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,1322.22,
166,U001,0200769623,WAL-MAR foundation,2020-04-25 09:31:08.398437500,2020.0,1930777104.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,8885.57,
167,U001,0200761734,H E BUT ,2020-04-20 06:22:31.875000000,2020.0,1930759734.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,26157.54,
168,U001,0200794332,COST foundation,2020-03-11 00:13:00.234375000,2020.0,1930571966.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAAX,9799.28,
169,CA02,0140106372,G T  co,2020-05-10 05:42:27.978515625,2020.0,2960630716.0,2020-04-28 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,43050.651,0-15
170,U001,0200707822,PUBLI corp,2020-04-29 06:13:14.906250000,2020.0,1930782446.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,163900.87,
171,U001,0200743123,KROGER co,2020-05-07 22:57:44.562500000,2020.0,1930826528.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,162730.07,
172,U001,0200418007,AM trust,2020-05-06 14:45:21.628906250,2020.0,1930810283.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,13567.12,
173,U001,0200759878,SA foundation,2020-04-22 13:48:38.281250000,2020.0,1930774500.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,6623.99,
174,U001,0200769623,WAL-MAR ,2020-05-07 09:31:08.398437500,2020.0,1930817873.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,13110.2,
175,U001,0200794332,COST in,2020-03-25 00:13:00.234375000,2020.0,1930646630.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAAX,20557.14,
176,U001,0200772670,ASSOCIAT in,2020-04-15 12:54:23.593750000,2020.0,1930739455.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAU5,57788.8,
177,U001,0200747369,SCHNU systems,2020-04-16 06:13:14.906250000,2020.0,1930730641.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,77832.65,
178,U001,0200762301,C&S WH llc,2020-05-02 00:13:00.234375000,2020.0,1930800055.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAC6,64530.86,
179,U001,0200705089,JETR corp,2020-03-15 11:13:25.390625000,2020.0,1930589565.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,26580.14,
180,U001,0200769623,WAL-MAR in,2020-04-16 09:31:08.398437500,2020.0,1930727097.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,54473.96,
181,U001,0200707822,PUBLI co,2020-04-23 06:13:14.906250000,2020.0,1930768636.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,86382.62,
182,CA02,0140104409,LOB us,2020-05-16 05:14:03.750000000,2020.0,2960631460.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-06 00:00:00.000000000,CA10,2745.288,0-15
183,U001,0200782772,ASSOC G in,2020-05-19 18:45:33.359375000,2020.0,1930875928.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,48044.1,
184,U001,0200780383,MEIJ in,2020-05-10 02:30:47.015625000,2020.0,1930831723.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,24195.17,
185,U001,200727272,BROOKS corp,2020-05-13 05:06:34.859375000,2020.0,1930843359.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,40462.7,
186,U001,0200769623,WAL-MAR systems,2020-04-09 09:31:08.398437500,2020.0,1930672445.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,5137.17,
187,U001,0200769623,WAL-MAR llc,2020-04-24 09:31:08.398437500,2020.0,1930776560.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,60654.09,
188,U001,0200769623,WAL-MAR foundation,2020-06-19 14:46:58.554687500,2020.0,1930783631.0,2020-04-16 00:00:00.000000000,2020-06-20 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAGD,35697.79,
189,U001,0200769623,WAL-MAR us,2020-04-04 09:31:08.398437500,2020.0,1930683292.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,48615.73,
190,U001,0200759878,SA us,2020-05-16 13:48:38.281250000,2020.0,1930856899.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,27806.45,
191,U001,0200769623,WAL-MAR trust,2020-05-22 09:31:08.398437500,2020.0,1930867211.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAH4,14556.9,
192,U001,0100031704,DELHAIZE co,2020-05-04 03:47:08.625000000,2020.0,1930827338.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,76398.36,
193,U001,200790107,ROU in,2020-03-28 23:40:01.343750000,2020.0,1930659789.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,113558.02,
194,CA02,0140104409,LOB trust,2020-05-03 05:14:03.750000000,2020.0,2960629722.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-23 00:00:00.000000000,CA10,22218.489999999998,0-15
195,U001,0200759878,SA llc,2020-03-20 13:48:38.281250000,2020.0,1930624631.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,12668.17,
196,U001,0200779051,AFFILI trust,2020-04-09 22:13:53.250000000,2020.0,1930714682.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,22093.74,
197,U001,200622385,US  us,2020-05-13 20:40:01.405273438,2020.0,1930835666.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,59070.41,
198,U001,0200149567,RESER corp,2020-04-14 18:26:29.156250000,2020.0,1930577329.0,2020-03-03 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-03 00:00:00.000000000,NABG,1996.8,
199,U001,0200794332,COST foundation,2020-04-11 00:13:00.234375000,2020.0,1930720162.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAAX,3221.63,
200,U001,0200974851,RESTA systems,2020-03-22 07:59:51.875000000,2020.0,1930624632.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,931.03,
201,U001,0200799538,UNITE foundation,2020-05-08 04:41:52.726562500,2020.0,1930818686.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,68638.11,0-15
202,U001,0200769623,WAL-MAR foundation,2020-03-14 09:31:08.398437500,2020.0,1930583136.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,39313.44,
203,U001,0200794332,COST llc,2020-05-18 00:13:00.234375000,2020.0,1930861790.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAAX,2904.62,
204,U001,200769623,WAL-MAR in,2020-05-24 09:31:08.398437500,2020.0,1930879368.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,1518.56,
205,U001,0200920735,ALBERT associates,2020-04-16 04:40:14.746093750,2020.0,1930727414.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,81650.79,0-15
206,U001,0200833713,JETRO ,2020-03-21 19:15:16.671875000,2020.0,1930622814.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,27187.55,
207,U001,0200769623,WAL-MAR ,2020-04-13 09:31:08.398437500,2020.0,1930719416.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,13032.63,
208,U001,0200744019,TARG us,2020-05-07 10:46:58.046875000,2020.0,1930819989.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,3191.95,
209,U001,0200750051,ALBER corp,2020-04-19 02:29:40.794921875,2020.0,1930739250.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,154531.56,0-15
210,U001,0100021540,MASTER co,2020-05-14 10:36:36.156250000,2020.0,1930880231.0,2020-05-08 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-08 00:00:00.000000000,NA10,23430.47,
211,U001,0200744019,TARG systems,2020-05-08 10:46:58.046875000,2020.0,1930822668.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,2942.95,
212,U001,0200769623,WAL-MAR us,2020-03-24 09:31:08.398437500,2020.0,1930626086.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,5625.41,
213,U001,0200706844,WINC co,2020-04-18 10:32:42.328125000,2020.0,1930759137.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,16689.3,0-15
214,U001,0200777735,NASH  in,2020-04-26 02:30:47.015625000,2020.0,1930782660.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,39173.6,
215,U001,0200785971,SYSCO  systems,2020-04-22 07:04:30.140625000,2020.0,1930772147.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,13118.56,
216,CA02,0140104392,FLANAG associates,2020-05-14 10:10:24.656250000,2020.0,2960632989.0,2020-05-08 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-08 00:00:00.000000000,CA10,5603.073,
217,CA02,0140104440,SO corporation,2020-03-29 00:22:25.765625000,2020.0,2960621625.0,2020-03-16 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,CA10,42516.719,0-15
218,U001,0200915438,GROC ,2020-04-04 12:48:55.296875000,2020.0,1930681190.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,23997.0,
219,CA02,0140105785,SHOPPE llc,2020-05-02 19:48:42.648437500,2020.0,2960630106.0,2020-04-20 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,CA10,76626.382,0-15
220,U001,200781803,JRD us,2020-05-17 19:15:16.671875000,2020.0,1930851739.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,5986.08,
221,U001,0200148860,DOLLA systems,2020-04-14 16:20:28.843750000,2020.0,1930747135.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,105856.08,
222,U001,0200729942,SA llc,2020-04-02 06:13:14.906250000,2020.0,1930669402.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,16360.32,
223,U001,0200759878,SA foundation,2020-04-26 13:48:38.281250000,2020.0,1930772360.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,14350.89,
224,U013,0100007916,INTERN foundation,2020-05-14 03:30:38.281250000,2020.0,1991841720.0,2020-04-19 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAVE,1228.2,
225,U001,0200769623,WAL-MAR corp,2020-04-10 09:31:08.398437500,2020.0,1930707355.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,30.64,
226,U001,0200769623,WAL-MAR foundation,2020-03-25 09:31:08.398437500,2020.0,1930635755.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,63393.81,
227,U001,0200036413,REINHA corporation,2020-05-11 21:17:14.828125000,2020.0,1930822390.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,9323.46,
228,U001,0200759082,INGL co,2020-03-14 22:57:44.562500000,2020.0,1930587009.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,53561.48,
229,CA02,0140106408,WAL-M llc,2020-04-20 20:04:44.750000000,2020.0,2960624906.0,2020-03-27 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-27 00:00:00.000000000,CA10,49281.883,0-15
230,U001,0200148860,DOLLA trust,2020-03-24 16:20:28.843750000,2020.0,1930637855.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,17104.32,
231,U001,0200769623,WAL-MAR trust,2020-04-01 09:31:08.398437500,2020.0,1930660612.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,13987.37,
232,U001,0200337148,COAS associates,2020-05-09 17:35:49.937500000,2020.0,1930833801.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,5917.29,
233,CA02,0140104409,LOB co,2020-03-26 05:14:03.750000000,2020.0,2960618586.0,2020-03-07 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,CA10,69894.139,0-15
234,U001,0200707822,PUBLI corp,2020-05-03 06:13:14.906250000,2020.0,1930803916.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,23062.3,
235,U001,0200769623,WAL-MAR llc,2020-03-21 09:31:08.398437500,2020.0,1930607408.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,661.11,
236,U001,0200744019,TARG ,2020-03-21 10:46:58.046875000,2020.0,1930614585.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAA8,8030.27,
237,U001,0200759878,SA systems,2020-05-12 11:49:12.000000000,2020.0,1930834531.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,80464.76,
238,U001,0200418007,AM llc,2020-06-03 13:44:44.023437500,2020.0,1930726877.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,35516.16,
239,U001,0200792293,UNIFIE llc,2020-04-15 04:41:52.726562500,2020.0,1930727459.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,23176.27,0-15
